entidad|id_entidad|id_registro|tipo_registro|tipo_acceso|id_search|word_key|id_link|link|tramite|ministerio|time_update
Ministerio de Transportes y Comunicaciones (MTC)|1772|17053|T|B|238|tra%20mtc|22|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=1772&id_registro=17053&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DE PERMISO DE OPERACIÓN PARA PRESTAR SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL EN VEHÍCULOS MENORES|RENOVACIÓN DE PERMISO DE OPERACIÓN PARA PRESTAR SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL EN VEHÍCULOS MENORESMunicipalidad Provincial de Puno (MPP)|2019-09-14 12:38:36.746793
Ministerio de Transportes y Comunicaciones (MTC)|10012|59145|T|B|238|tra%20mtc|23|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10012&id_registro=59145&tipo_registro=T&tipo_acceso=B|RENOVACION DE PERMISO DE OPERACION PARA TRANSPORTE DE MERCANCIAS EN GENERAL|RENOVACION DE PERMISO DE OPERACION PARA TRANSPORTE DE MERCANCIAS EN GENERALGobierno Regional de Lima (GRL)|2019-09-14 12:38:36.749792
Ministerio de Transportes y Comunicaciones (MTC)|14177|65398|T|B|238|tra%20mtc|24|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=14177&id_registro=65398&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DE PERMISO DE OPERACIÓN PARA TRANSPORTE DE MERCANCÍAS EN GENERAL|RENOVACIÓN DE PERMISO DE OPERACIÓN PARA TRANSPORTE DE MERCANCÍAS EN GENERALDIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES PIURA (DRTYC - PIURA)|2019-09-14 12:38:36.751782
Ministerio de Transportes y Comunicaciones (MTC)|13170|35858|T|B|238|tra%20mtc|25|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13170&id_registro=35858&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DE PERMISO DE OPERACIÓN PARA TRANSPORTE DE MERCANCÍAS EN GENERAL|RENOVACIÓN DE PERMISO DE OPERACIÓN PARA TRANSPORTE DE MERCANCÍAS EN GENERALDirección Regional de Transportes y Comunicaciones San Martin (DRTC-SM)|2019-09-14 12:38:36.752775
Ministerio de Transportes y Comunicaciones (MTC)|10146|22981|T|B|238|tra%20mtc|26|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10146&id_registro=22981&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DE PERMISO DE OPERACIÓN PARA TRANSPORTE DE MERCANCÍAS EN GENERAL|RENOVACIÓN DE PERMISO DE OPERACIÓN PARA TRANSPORTE DE MERCANCÍAS EN GENERALGobierno Regional de Huánuco (GOREHCO)|2019-09-14 12:38:36.753772
Ministerio de Transportes y Comunicaciones (MTC)|13203|9719|T|B|238|tra%20mtc|27|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13203&id_registro=9719&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DE PERMISO DE OPERACIÓN PARA TRANSPORTE DE TRABAJADORES POR CARRETERA Y EMISION DEL CERTIFICADO DE HABILITACION  VEHICULAR|RENOVACIÓN DE PERMISO DE OPERACIÓN PARA TRANSPORTE DE TRABAJADORES POR CARRETERA Y EMISION DEL CERTIFICADO DE HABILITACION  VEHICULARDireccion Regional de Transportes y Comunicaciones de Tacna (DRTC-TACNA)|2019-09-14 12:38:36.754769
Ministerio de Transportes y Comunicaciones (MTC)|1396|54313|T|B|238|tra%20mtc|28|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=1396&id_registro=54313&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DE PERMISO DE OPERACIÓN PARA TRANSPORTE ESPECIAL DE VEHÍCULOS MENORES MOTORIZADOS|RENOVACIÓN DE PERMISO DE OPERACIÓN PARA TRANSPORTE ESPECIAL DE VEHÍCULOS MENORES MOTORIZADOSMunicipalidad Provincial de Chiclayo (MPCHICLAYO)|2019-09-14 12:38:36.755766
Ministerio de Transportes y Comunicaciones (MTC)|10147|75481|T|B|238|tra%20mtc|29|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10147&id_registro=75481&tipo_registro=T&tipo_acceso=B|RENOVACION DE PERMISO DE OPERACION PARA TRANSPORTE TURISTICO O TURISMO DE AVENTURA|RENOVACION DE PERMISO DE OPERACION PARA TRANSPORTE TURISTICO O TURISMO DE AVENTURAGobierno Regional de Ica (GORE-ICA)|2019-09-14 12:38:36.756764
Ministerio de Transportes y Comunicaciones (MTC)|12122|75841|T|B|238|tra%20mtc|30|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12122&id_registro=75841&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DE PERMISO DE OPERACIONES PARA PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL DE PASAJEROS Y/O CARGA DE VEHÍCULOS MENORES|RENOVACIÓN DE PERMISO DE OPERACIONES PARA PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL DE PASAJEROS Y/O CARGA DE VEHÍCULOS MENORESMunicipalidad Provincial de Huaura (MPH - HUACHO)|2019-09-14 12:38:36.757761
Ministerio de Transportes y Comunicaciones (MTC)|11597|53321|T|B|238|tra%20mtc|31|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11597&id_registro=53321&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DE PERMISO DE OPERACIONES PARA SERVICIO DE TRANSPORTE PUIBLICO  ESPECIAL DE PASAJEROS EN VEHICULOS MENOR. ( 60 DIAS ANTES DEL VENCIMIENTO) ( 6 AÑOS)|RENOVACIÓN DE PERMISO DE OPERACIONES PARA SERVICIO DE TRANSPORTE PUIBLICO  ESPECIAL DE PASAJEROS EN VEHICULOS MENOR. ( 60 DIAS ANTES DEL VENCIMIENTO) ( 6 AÑOS)Municipalidad Distrital de Querecotillo - Piura (MDQ - QUERECOTILLO)|2019-09-14 12:38:36.758759
Ministerio de Transportes y Comunicaciones (MTC)|1073|70110|T|B|239|tra%20mtc|2|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=1073&id_registro=70110&tipo_registro=T&tipo_acceso=B|RENOVACION DE PERMISO DE OPERACÓN A TRANSPORTISTA INDIVIDUAL EN OMNIBUS MIXTO, CAMIONETA Y AUTOMOVIL A ZONAS INTERURBANAS DE ACCESO RESTRINGIDO (VIGENCIA DE 2 AÑOS)|RENOVACION DE PERMISO DE OPERACÓN A TRANSPORTISTA INDIVIDUAL EN OMNIBUS MIXTO, CAMIONETA Y AUTOMOVIL A ZONAS INTERURBANAS DE ACCESO RESTRINGIDO (VIGENCIA DE 2 AÑOS)Municipalidad Provincial de Huánuco (MPHCO)|2019-09-14 12:38:38.848351
Ministerio de Transportes y Comunicaciones (MTC)|14177|65555|T|B|239|tra%20mtc|3|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=14177&id_registro=65555&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DE PERMISO Y MODIFICACIÓN DE FLOTA TRANSPORTE PERÚ ? ECUADOR |RENOVACIÓN DE PERMISO Y MODIFICACIÓN DE FLOTA TRANSPORTE PERÚ ? ECUADOR DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES PIURA (DRTYC - PIURA)|2019-09-14 12:38:38.849349
Ministerio de Transportes y Comunicaciones (MTC)|1710|3649|T|B|239|tra%20mtc|4|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=1710&id_registro=3649&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DE TARJETA DE CIRCULACIÓN DE TRANSPORTE PÚBLICO ESPECIAL DE VEHÍCULOS MENORES (MOTOTAXI)|RENOVACIÓN DE TARJETA DE CIRCULACIÓN DE TRANSPORTE PÚBLICO ESPECIAL DE VEHÍCULOS MENORES (MOTOTAXI)Municipalidad Provincial de Piura (MPPIURA)|2019-09-14 12:38:38.850346
Ministerio de Transportes y Comunicaciones (MTC)|12041|72908|T|B|239|tra%20mtc|5|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12041&id_registro=72908&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DE TARJETA ÚNICA DE CIRCULACIÓN (PERSONAS JURÍDICAS), PARA VEHÍCULOS MENORES DEL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL DE PASAJEROS (TRIMOVIL)|RENOVACIÓN DE TARJETA ÚNICA DE CIRCULACIÓN (PERSONAS JURÍDICAS), PARA VEHÍCULOS MENORES DEL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL DE PASAJEROS (TRIMOVIL)Municipalidad Provincial de Leoncio Prado (MPLP)|2019-09-14 12:38:38.851343
Ministerio de Transportes y Comunicaciones (MTC)|12041|72906|T|B|239|tra%20mtc|6|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12041&id_registro=72906&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DE TARJETA ÚNICA DE CIRCULACIÓN, PARA PERSONAS JURÍDICAS EN VEHÍCULOS MAYORES, PARA PRESTAR SERVICIOS DE TRANSPORTE PÚBLICO TERRESTRE DE PERSONAS (ÁMBITO PROVINCIAL)|RENOVACIÓN DE TARJETA ÚNICA DE CIRCULACIÓN, PARA PERSONAS JURÍDICAS EN VEHÍCULOS MAYORES, PARA PRESTAR SERVICIOS DE TRANSPORTE PÚBLICO TERRESTRE DE PERSONAS (ÁMBITO PROVINCIAL)Municipalidad Provincial de Leoncio Prado (MPLP)|2019-09-14 12:38:38.852340
Ministerio de Transportes y Comunicaciones (MTC)|10004|45946|T|B|239|tra%20mtc|7|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10004&id_registro=45946&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DE VIGENCIA EN EL REGISTRO NACIONAL DE ENTIDADES E INSTITUCIONES EXTRANJERAS DE COOPERACIÓN TÉCNICA INTERNACIONAL (ENIEX)|RENOVACIÓN DE VIGENCIA EN EL REGISTRO NACIONAL DE ENTIDADES E INSTITUCIONES EXTRANJERAS DE COOPERACIÓN TÉCNICA INTERNACIONAL (ENIEX)Agencia Peruana de Cooperación Internacional (APCI)|2019-09-14 12:38:38.853338
Ministerio de Transportes y Comunicaciones (MTC)|10070|52367|T|B|239|tra%20mtc|8|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10070&id_registro=52367&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DEL CERTIFICADO DE DEFENSA CIVIL (A SOLICITUD DEL ADMINISTRADO)|RENOVACIÓN DEL CERTIFICADO DE DEFENSA CIVIL (A SOLICITUD DEL ADMINISTRADO)Municipalidad Distrital de Pachacámac (MDPACHACAMAC)|2019-09-14 12:38:38.854335
Ministerio de Transportes y Comunicaciones (MTC)|11794|2815|T|B|239|tra%20mtc|9|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11794&id_registro=2815&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DEL CERTIFICADO DE REGISTRO RELACIONADAS A LAS ACTIVIDADES ACUÁTICAS, NAVIEROS, ARMADORES MARÍTIMOS, FLUVIALES Y LACUSTRES, PESQUERAS, CLASIFICADORAS DE NAVES, TURISMO ACUÁTICO, EMPRESAS DEDICADAS AL ESTUDIO DE IMPACTO AMBIENTAL, EMPRESAS DEDICADAS AL TRANSPORTE ACUÁTICO, EMPRESAS DE DESGUACE, EMPRESAS ADMINISTRADORA DE PRÁCTICOS, SERVICIO EMPRESAS DE SERVICIOS GENERALES RELACIONADAS A LA ACTIIVIDAD ACUÁTICA.|RENOVACIÓN DEL CERTIFICADO DE REGISTRO RELACIONADAS A LAS ACTIVIDADES ACUÁTICAS, NAVIEROS, ARMADORES MARÍTIMOS, FLUVIALES Y LACUSTRES, PESQUERAS, CLASIFICADORAS DE NAVES, TURISMO ACUÁTICO, EMPRESAS DEDICADAS AL ESTUDIO DE IMPACTO AMBIENTAL, EMPRESAS DEDICADAS AL TRANSPORTE ACUÁTICO, EMPRESAS DE DESGUACE, EMPRESAS ADMINISTRADORA DE PRÁCTICOS, SERVICIO EMPRESAS DE SERVICIOS GENERALES RELACIONADAS A LA ACTIIVIDAD ACUÁTICA.Marina de Guerra del Perú (MGP)|2019-09-14 12:38:38.855335
Ministerio de Transportes y Comunicaciones (MTC)|12041|72889|T|B|239|tra%20mtc|10|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12041&id_registro=72889&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DEL CONTRATO DE ARRENDAMEINTO DE LOS PUESTOS Y TIENDAS DEL MERCADO DE ABASTOS Y MERCADO TÚPAC AMARU|RENOVACIÓN DEL CONTRATO DE ARRENDAMEINTO DE LOS PUESTOS Y TIENDAS DEL MERCADO DE ABASTOS Y MERCADO TÚPAC AMARUMunicipalidad Provincial de Leoncio Prado (MPLP)|2019-09-14 12:38:38.856330
Ministerio de Transportes y Comunicaciones (MTC)|144|13222|T|B|239|tra%20mtc|11|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=144&id_registro=13222&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DEL PERMISO COMPLEMENTARIO PARA  SERVICIO DE TRANSPORTE COLECTIVO DE PASAJEROS POR CARRETERA ENTRE TACNA (PERÚ) Y ARICA (CHILE)  |RENOVACIÓN DEL PERMISO COMPLEMENTARIO PARA  SERVICIO DE TRANSPORTE COLECTIVO DE PASAJEROS POR CARRETERA ENTRE TACNA (PERÚ) Y ARICA (CHILE)  Ministerio de Transportes y Comunicaciones (MTC)|2019-09-14 12:38:38.856330
Ministerio de Transportes y Comunicaciones (MTC)|13200|9072|T|B|239|tra%20mtc|12|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13200&id_registro=9072&tipo_registro=T&tipo_acceso=B|RENOVACION DEL PERMISO DE OPERACION DE LA EMPRESA DE TRANSPORTE TURISTICO|RENOVACION DEL PERMISO DE OPERACION DE LA EMPRESA DE TRANSPORTE TURISTICODirección Regional de Transportes y Comunicaciones - Amazonas (DRTC-A)|2019-09-14 12:38:38.857327
Ministerio de Transportes y Comunicaciones (MTC)|12822|5785|T|B|239|tra%20mtc|13|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12822&id_registro=5785&tipo_registro=T&tipo_acceso=B|RENOVACION DEL PERMISO DE OPERACION DE LAS EMPRESAS DE TRANSPORTE TURISTICO ( DE ACUERDO A LA VIGENCIA DEL PERMISO DE OPERACION)|RENOVACION DEL PERMISO DE OPERACION DE LAS EMPRESAS DE TRANSPORTE TURISTICO ( DE ACUERDO A LA VIGENCIA DEL PERMISO DE OPERACION)Gerencia Regional de Transportes y Comunicaciones de La Libertad (GRTCLL)|2019-09-14 12:38:38.858324
Ministerio de Transportes y Comunicaciones (MTC)|11163|66877|T|B|239|tra%20mtc|14|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11163&id_registro=66877&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DEL PERMISO DE OPERACIÓN PARA BRINDAR EL SERVICIO PÚBLICO  DE TRANSPORTE DE PASAJEROS, (INTERURBANO Y ESPECIAL)|RENOVACIÓN DEL PERMISO DE OPERACIÓN PARA BRINDAR EL SERVICIO PÚBLICO  DE TRANSPORTE DE PASAJEROS, (INTERURBANO Y ESPECIAL)Municipalidad Provincial de Yungay (MP-YUNGAY)|2019-09-14 12:38:38.859322
Ministerio de Transportes y Comunicaciones (MTC)|866|73731|T|B|239|tra%20mtc|15|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=866&id_registro=73731&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DEL PERMISO DE OPERACIÓN PARA EL  SERVICIO DE TRANSPORTE EN VEHICULO MENOR|RENOVACIÓN DEL PERMISO DE OPERACIÓN PARA EL  SERVICIO DE TRANSPORTE EN VEHICULO MENORMunicipalidad Provincial del Callao (MPCALLAO)|2019-09-14 12:38:38.860319
Ministerio de Transportes y Comunicaciones (MTC)|11286|43082|T|B|239|tra%20mtc|16|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11286&id_registro=43082&tipo_registro=T&tipo_acceso=B|RENOVACION DEL PERMISO DE OPERACION PARA EL SERVICIO DE TRANSPORTE PUBLICO DE PASAJEROS EN VEHICULOS MENORES MOTORIZADOS |RENOVACION DEL PERMISO DE OPERACION PARA EL SERVICIO DE TRANSPORTE PUBLICO DE PASAJEROS EN VEHICULOS MENORES MOTORIZADOS Municipalidad Distrital de Palcamayo (MD-PALCAMAYO)|2019-09-14 12:38:38.861316
Ministerio de Transportes y Comunicaciones (MTC)|11549|58085|T|B|239|tra%20mtc|17|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11549&id_registro=58085&tipo_registro=T&tipo_acceso=B|RENOVACION DEL PERMISO DE OPERACIÓN PARA EL TRANSPORTE DE PASAJEROS EN VEHICULOS MENORES (MOTOTAXIS)|RENOVACION DEL PERMISO DE OPERACIÓN PARA EL TRANSPORTE DE PASAJEROS EN VEHICULOS MENORES (MOTOTAXIS)Municipalidad Distrital de Catacaos (MDC)|2019-09-14 12:38:38.862314
Ministerio de Transportes y Comunicaciones (MTC)|13203|9721|T|B|239|tra%20mtc|18|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13203&id_registro=9721&tipo_registro=T&tipo_acceso=B|RENOVACION DEL PERMISO DE OPERACIÓN PARA EMPRESAS DE TRANSPORTE TURÍSTICO|RENOVACION DEL PERMISO DE OPERACIÓN PARA EMPRESAS DE TRANSPORTE TURÍSTICODireccion Regional de Transportes y Comunicaciones de Tacna (DRTC-TACNA)|2019-09-14 12:38:38.863311
Ministerio de Transportes y Comunicaciones (MTC)|10146|23047|T|B|239|tra%20mtc|19|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10146&id_registro=23047&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DEL PERMISO DE OPERACIÓN PARA TRANSPORTE DE TRABAJADORES POR CARRETERA|RENOVACIÓN DEL PERMISO DE OPERACIÓN PARA TRANSPORTE DE TRABAJADORES POR CARRETERAGobierno Regional de Huánuco (GOREHCO)|2019-09-14 12:38:38.864308
Ministerio de Transportes y Comunicaciones (MTC)|12175|45978|T|B|239|tra%20mtc|20|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12175&id_registro=45978&tipo_registro=T&tipo_acceso=B|RENOVACION DEL PERMISO DE OPERACIÓN PARA TRANSPORTE EN VEHICULOS MENORES|RENOVACION DEL PERMISO DE OPERACIÓN PARA TRANSPORTE EN VEHICULOS MENORESMunicipalidad Provincial de Paita (MP-PAITA)|2019-09-14 12:38:38.865307
Ministerio de Transportes y Comunicaciones (MTC)|11574|38079|T|B|239|tra%20mtc|21|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11574&id_registro=38079&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DEL PERMISO DE OPERACIÓN PARA TRANSPORTE EN VEHÍCULOS MENORES|RENOVACIÓN DEL PERMISO DE OPERACIÓN PARA TRANSPORTE EN VEHÍCULOS MENORESMunicipalidad Provincial de Morropón Chulucanas (MP-MORROPONCH)|2019-09-14 12:38:38.866304
Ministerio de Transportes y Comunicaciones (MTC)|10012|59155|T|B|239|tra%20mtc|22|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10012&id_registro=59155&tipo_registro=T&tipo_acceso=B|RENOVACION DEL PERMISO DE OPERACION PARA TRANSPORTE TURISTICO O TURISMO DE AVENTURA|RENOVACION DEL PERMISO DE OPERACION PARA TRANSPORTE TURISTICO O TURISMO DE AVENTURAGobierno Regional de Lima (GRL)|2019-09-14 12:38:38.867301
Ministerio de Transportes y Comunicaciones (MTC)|10146|22995|T|B|239|tra%20mtc|23|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10146&id_registro=22995&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DEL PERMISO DE OPERACIÓN PARA TRANSPORTE TURÍSTICO O TURISMO DE AVENTURA|RENOVACIÓN DEL PERMISO DE OPERACIÓN PARA TRANSPORTE TURÍSTICO O TURISMO DE AVENTURAGobierno Regional de Huánuco (GOREHCO)|2019-09-14 12:38:38.868298
Ministerio de Transportes y Comunicaciones (MTC)|13170|35871|T|B|239|tra%20mtc|24|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13170&id_registro=35871&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DEL PERMISO DE OPERACIÓN PARA TRANSPORTE TURÍSTICO Ó TURISMO DE AVENTURA|RENOVACIÓN DEL PERMISO DE OPERACIÓN PARA TRANSPORTE TURÍSTICO Ó TURISMO DE AVENTURADirección Regional de Transportes y Comunicaciones San Martin (DRTC-SM)|2019-09-14 12:38:38.869295
Ministerio de Transportes y Comunicaciones (MTC)|13214|34305|T|B|239|tra%20mtc|25|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13214&id_registro=34305&tipo_registro=T&tipo_acceso=B|RENOVACION DEL PERMISO DE OPERACION PARA VEHICULOS DE TRANSPORTE ESPECIAL DE PASAJEROS Y CARGA DE VEHICULOS MENORES MOTORIZADOS|RENOVACION DEL PERMISO DE OPERACION PARA VEHICULOS DE TRANSPORTE ESPECIAL DE PASAJEROS Y CARGA DE VEHICULOS MENORES MOTORIZADOSMunicipalidad Distrital de Belén - Loreto (MDB-BELEN)|2019-09-14 12:38:38.870292
Ministerio de Transportes y Comunicaciones (MTC)|12140|19030|T|B|239|tra%20mtc|26|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12140&id_registro=19030&tipo_registro=T&tipo_acceso=B|RENOVACION DEL PERMISO DE OPERACION TRANSPORTE REGULAR DE PERSONAS|RENOVACION DEL PERMISO DE OPERACION TRANSPORTE REGULAR DE PERSONASMUNICIPALIDAD PROVINCIAL DE ILO (MPI-ILO)|2019-09-14 12:38:38.871290
Ministerio de Transportes y Comunicaciones (MTC)|144|13181|T|B|239|tra%20mtc|27|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=144&id_registro=13181&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DEL PERMISO ESPECIAL DE ORIGEN PARA TRANSPORTE INTERNACIONAL POR CUENTA PROPIA (MERCANCÍAS) |RENOVACIÓN DEL PERMISO ESPECIAL DE ORIGEN PARA TRANSPORTE INTERNACIONAL POR CUENTA PROPIA (MERCANCÍAS) Ministerio de Transportes y Comunicaciones (MTC)|2019-09-14 12:38:38.872287
Ministerio de Transportes y Comunicaciones (MTC)|12822|5800|T|B|239|tra%20mtc|28|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12822&id_registro=5800&tipo_registro=T&tipo_acceso=B|RENOVACION DEL PERMISO EXCEPCIONAL PARA EL SERVICIO DE TRASNPORTE INTERPROVINCIAL DE PASAJEROS POR CARRETERA|RENOVACION DEL PERMISO EXCEPCIONAL PARA EL SERVICIO DE TRASNPORTE INTERPROVINCIAL DE PASAJEROS POR CARRETERAGerencia Regional de Transportes y Comunicaciones de La Libertad (GRTCLL)|2019-09-14 12:38:38.873284
Ministerio de Transportes y Comunicaciones (MTC)|144|13220|T|B|239|tra%20mtc|29|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=144&id_registro=13220&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DEL PERMISO ORIGINARIO PARA EL  SERVICIO DE TRANSPORTE COLECTIVO DE PASAJEROS  POR CARRETERA ENTRE TACNA (PERÚ) Y ARICA (CHILE)|RENOVACIÓN DEL PERMISO ORIGINARIO PARA EL  SERVICIO DE TRANSPORTE COLECTIVO DE PASAJEROS  POR CARRETERA ENTRE TACNA (PERÚ) Y ARICA (CHILE)Ministerio de Transportes y Comunicaciones (MTC)|2019-09-14 12:38:38.874282
Ministerio de Transportes y Comunicaciones (MTC)|14177|65357|T|B|239|tra%20mtc|30|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=14177&id_registro=65357&tipo_registro=T&tipo_acceso=B|RENOVACIÓN DEL SERVICIO DE TRANSPORTE ESPECIAL DE PERSONAS|RENOVACIÓN DEL SERVICIO DE TRANSPORTE ESPECIAL DE PERSONASDIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES PIURA (DRTYC - PIURA)|2019-09-14 12:38:38.875280
Ministerio de Transportes y Comunicaciones (MTC)|10147|75303|T|B|239|tra%20mtc|31|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10147&id_registro=75303&tipo_registro=T&tipo_acceso=B|RENOVACION O REAJUSTE DE LA CARTA FIANZA A NOMBRE DE LA DIRECCION REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO ICA|RENOVACION O REAJUSTE DE LA CARTA FIANZA A NOMBRE DE LA DIRECCION REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO ICAGobierno Regional de Ica (GORE-ICA)|2019-09-14 12:38:38.876277
Ministerio de Transportes y Comunicaciones (MTC)|193|23423|T|B|240|tra%20mtc|2|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=193&id_registro=23423&tipo_registro=T&tipo_acceso=B|RENOVACIÓN PARA EL PERMISO DE OPERACIÓN DE VEHÍCULOS PARA EL SERVICIO DE TRANSPORTE PUBLICO REGULAR INTERDISTRITAL.|RENOVACIÓN PARA EL PERMISO DE OPERACIÓN DE VEHÍCULOS PARA EL SERVICIO DE TRANSPORTE PUBLICO REGULAR INTERDISTRITAL.Municipalidad Provincial de Chachapoyas (MP-CHACHAPOYAS)|2019-09-14 12:38:41.011555
Ministerio de Transportes y Comunicaciones (MTC)|13933|63202|T|B|240|tra%20mtc|3|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13933&id_registro=63202&tipo_registro=T&tipo_acceso=B|RENOVACIÓN PARA TRANSPORTISTAS - PERSONAS JURÍDICAS|RENOVACIÓN PARA TRANSPORTISTAS - PERSONAS JURÍDICASSuperintendencia Nacional de Control de Servicios de Seguridad, Armas, Municiones y Explosivos de Us (SUCAMEC)|2019-09-14 12:38:41.012551
Ministerio de Transportes y Comunicaciones (MTC)|13933|63200|T|B|240|tra%20mtc|4|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13933&id_registro=63200&tipo_registro=T&tipo_acceso=B|RENOVACIÓN PARA TRANSPORTISTAS - PERSONAS NATURALES|RENOVACIÓN PARA TRANSPORTISTAS - PERSONAS NATURALESSuperintendencia Nacional de Control de Servicios de Seguridad, Armas, Municiones y Explosivos de Us (SUCAMEC)|2019-09-14 12:38:41.012551
Ministerio de Transportes y Comunicaciones (MTC)|12217|66709|T|B|240|tra%20mtc|5|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12217&id_registro=66709&tipo_registro=T&tipo_acceso=B|RENOVACION PERMISO DE OPERACIÓN TRANSPORTE PUBLICO DE PASAJEROS EN VEHICULOS MENORES (VIGENCIA 6 AÑOS)|RENOVACION PERMISO DE OPERACIÓN TRANSPORTE PUBLICO DE PASAJEROS EN VEHICULOS MENORES (VIGENCIA 6 AÑOS)Municipalidad Provincial de Picota (MP-PICOTA)|2019-09-14 12:38:41.013546
